
	     TANUM	TAPOS	VLTYP	VLENR	NLTYP	NLENR	       CONFIRMED_AT
	7000004614	 0001		00000000000014552367			20.160.112.081.547
	7000004614	 0002				00000000000014552367	20.160.112.081.547
	7000004615	 0001		00000000000014552355			20.160.112.081.900
	7000004615	 0002				00000000000014552355	20.160.112.081.900
	7000004616	 0001		00000000000014552358			20.160.112.082.112
	7000004616	 0002				00000000000014552358	20.160.112.082.112
	7000004617	 0001		00000000000014552355			20.160.112.082.309
	7000004617	 0002		00000000000014552367			20.160.112.082.309
	7000004617	 0003		00000000000014552368			20.160.112.082.309
	7000004617	 0004		00000000000014552376			20.160.112.082.309
	7000004617	 0005		00000000000014552377			20.160.112.082.309
	7000004618	 0001		00000000000014552374			20.160.112.082.407
	7000004618	 0002				00000000000014552374	20.160.112.082.407
	7000004619	 0001		00000000000014552365			20.160.112.082.548
	7000004619	 0002				00000000000014552365	20.160.112.082.548
	7000004620	 0001		00000000000014552369			20.160.112.082.918
	7000004620	 0002				00000000000014552369	20.160.112.082.918
	7000004621	 0001		00000000000014552370			20.160.112.083.206
	7000004621	 0002				00000000000014552370	20.160.112.083.206
	7000004622	 0001		00000000000014552358			20.160.112.084.542
	7000004622	 0002		00000000000014552365			20.160.112.084.542
	7000004622	 0003		00000000000014552369			20.160.112.084.542
	7000004622	 0004		00000000000014552370			20.160.112.084.542
	7000004622	 0005		00000000000014552374			20.160.112.084.542
	7000004623	 0001		00000000000014552351			20.160.112.092.943
	7000004623	 0002				00000000000014552351	20.160.112.092.943
	7000004624	 0001		00000000000127228607			20.160.112.093.709
	7000004624	 0002				00000000000127228607	20.160.112.093.709
	7000004624	 0003		00000000000127228608			20.160.112.093.709
	7000004624	 0004				00000000000127228608	20.160.112.093.709
	7000004624	 0005		00000000000127228609			20.160.112.093.709
	7000004624	 0006				00000000000127228609	20.160.112.093.709
	7000004624	 0007		00000000000127228610			20.160.112.093.709
	7000004624	 0008				00000000000127228610	20.160.112.093.709
	7000004624	 0009		00000000000127228611			20.160.112.093.709
	7000004624	 0010				00000000000127228611	20.160.112.093.709
	7000004624	 0011		00000000000127228612			20.160.112.093.709
	7000004624	 0012				00000000000127228612	20.160.112.093.709
	7000004624	 0013		00000000000127228613			20.160.112.093.709
	7000004624	 0014				00000000000127228613	20.160.112.093.709
	7000004624	 0015		00000000000127228864			20.160.112.093.709
	7000004624	 0016				00000000000127228864	20.160.112.093.709
	7000004624	 0017		00000000000127228865			20.160.112.093.709
	7000004624	 0018				00000000000127228865	20.160.112.093.709
	7000004624	 0019		00000000000127228866			20.160.112.093.709
	7000004624	 0020				00000000000127228866	20.160.112.093.709
	7000004624	 0021		00000000000127228867			20.160.112.093.709
	7000004624	 0022				00000000000127228867	20.160.112.093.709
	7000004624	 0023		00000000000127228868			20.160.112.093.709
	7000004624	 0024				00000000000127228868	20.160.112.093.709
	7000004625	 0001		00000000000127228869			20.160.112.094.007
	7000004625	 0002				00000000000127228869	20.160.112.094.007
	7000004625	 0003		00000000000127228870			20.160.112.094.007
	7000004625	 0004				00000000000127228870	20.160.112.094.007
	7000004625	 0005		00000000000127228871			20.160.112.094.007
	7000004625	 0006				00000000000127228871	20.160.112.094.007
	7000004625	 0007		00000000000127228872			20.160.112.094.007
	7000004625	 0008				00000000000127228872	20.160.112.094.007
	7000004625	 0009		00000000000127228873			20.160.112.094.007
	7000004625	 0010				00000000000127228873	20.160.112.094.007
	7000004625	 0011		00000000000127228874			20.160.112.094.007
	7000004625	 0012				00000000000127228874	20.160.112.094.007
	7000004625	 0013		00000000000127228875			20.160.112.094.007
	7000004625	 0014				00000000000127228875	20.160.112.094.007
	7000004625	 0015		00000000000127228876			20.160.112.094.007
	7000004625	 0016				00000000000127228876	20.160.112.094.007
	7000004625	 0017		00000000000127228877			20.160.112.094.007
	7000004625	 0018				00000000000127228877	20.160.112.094.007
	7000004625	 0019		00000000000127228878			20.160.112.094.007
	7000004625	 0020				00000000000127228878	20.160.112.094.007
	7000004625	 0021		00000000000127228879			20.160.112.094.007
	7000004625	 0022				00000000000127228879	20.160.112.094.007
	7000004625	 0023		00000000000127228880			20.160.112.094.007
	7000004625	 0024				00000000000127228880	20.160.112.094.007
	7000004626	 0001		00000000000127228917			20.160.112.094.058
	7000004626	 0002				00000000000127228917	20.160.112.094.058
	7000004626	 0003		00000000000127228918			20.160.112.094.058
	7000004626	 0004				00000000000127228918	20.160.112.094.058
	7000004626	 0005		00000000000127228919			20.160.112.094.058
	7000004626	 0006				00000000000127228919	20.160.112.094.058
	7000004626	 0007		00000000000127228920			20.160.112.094.058
	7000004626	 0008				00000000000127228920	20.160.112.094.058
	7000004626	 0009		00000000000127228921			20.160.112.094.058
	7000004626	 0010				00000000000127228921	20.160.112.094.058
	7000004626	 0011		00000000000127228922			20.160.112.094.058
	7000004626	 0012				00000000000127228922	20.160.112.094.058
	7000004626	 0013		00000000000127228923			20.160.112.094.058
	7000004626	 0014				00000000000127228923	20.160.112.094.058
	7000004626	 0015		00000000000127228924			20.160.112.094.058
	7000004626	 0016				00000000000127228924	20.160.112.094.058
	7000004626	 0017		00000000000127228925			20.160.112.094.058
	7000004626	 0018				00000000000127228925	20.160.112.094.058
	7000004626	 0019		00000000000127228926			20.160.112.094.058
	7000004626	 0020				00000000000127228926	20.160.112.094.058
	7000004626	 0021		00000000000127228927			20.160.112.094.058
	7000004626	 0022				00000000000127228927	20.160.112.094.058
	7000004626	 0023		00000000000127228928			20.160.112.094.058
	7000004626	 0024				00000000000127228928	20.160.112.094.058
	7000004627	 0001		00000000000014552354			20.160.112.094.735
	7000004627	 0002				00000000000014552354	20.160.112.094.735
	7000004628	 0001		00000000000014552356			20.160.112.094.905
	7000004628	 0002				00000000000014552356	20.160.112.094.905
	7000004629	 0001		00000000000127316684			20.160.112.095.246
	7000004629	 0002				00000000000127316684	20.160.112.095.246
	7000004629	 0003		00000000000127316685			20.160.112.095.246
	7000004629	 0004				00000000000127316685	20.160.112.095.246
	7000004629	 0005		00000000000127316686			20.160.112.095.246
	7000004629	 0006				00000000000127316686	20.160.112.095.246
	7000004629	 0007		00000000000127316687			20.160.112.095.246
	7000004629	 0008				00000000000127316687	20.160.112.095.246
	7000004630	 0001		00000000000014552299			20.160.112.095.435
	7000004630	 0002				00000000000014552299	20.160.112.095.435
	7000004631	 0001		00000000000014552353			20.160.112.095.502
	7000004631	 0002				00000000000014552353	20.160.112.095.502
	7000004632	 0001		00000000000014552371			20.160.112.095.701
	7000004632	 0002				00000000000014552371	20.160.112.095.701
	7000004633	 0001		00000000000127316664			20.160.112.095.732
	7000004633	 0002				00000000000127316664	20.160.112.095.732
	7000004633	 0003		00000000000127316665			20.160.112.095.732
	7000004633	 0004				00000000000127316665	20.160.112.095.732
	7000004633	 0005		00000000000127316666			20.160.112.095.732
	7000004633	 0006				00000000000127316666	20.160.112.095.732
	7000004633	 0007		00000000000127316667			20.160.112.095.732
	7000004633	 0008				00000000000127316667	20.160.112.095.732
	7000004634	 0001		00000000000014552372			20.160.112.095.733
	7000004634	 0002				00000000000014552372	20.160.112.095.733
	7000004635	 0001		00000000000014552297			20.160.112.095.842
	7000004635	 0002				00000000000014552297	20.160.112.095.842
	7000004636	 0001		00000000000014525606			20.160.112.095.925
	7000004636	 0002		00000000000014525607			20.160.112.095.925
	7000004636	 0003		00000000000014525611			20.160.112.095.925
	7000004636	 0004		00000000000014552351			20.160.112.095.925
	7000004636	 0005		00000000000014552354			20.160.112.095.925
	7000004636	 0006		00000000000014552356			20.160.112.095.925
	7000004637	 0001		00000000000014552363			20.160.112.100.125
	7000004637	 0002				00000000000014552363	20.160.112.100.125
	7000004638	 0001		00000000000127228595			20.160.112.100.145
	7000004638	 0002				00000000000127228595	20.160.112.100.145
	7000004638	 0003		00000000000127228596			20.160.112.100.145
	7000004638	 0004				00000000000127228596	20.160.112.100.145
	7000004638	 0005		00000000000127228597			20.160.112.100.145
	7000004638	 0006				00000000000127228597	20.160.112.100.145
	7000004638	 0007		00000000000127228598			20.160.112.100.145
	7000004638	 0008				00000000000127228598	20.160.112.100.145
	7000004638	 0009		00000000000127228599			20.160.112.100.145
	7000004638	 0010				00000000000127228599	20.160.112.100.145
	7000004638	 0011		00000000000127228600			20.160.112.100.145
	7000004638	 0012				00000000000127228600	20.160.112.100.145
	7000004638	 0013		00000000000127228601			20.160.112.100.145
	7000004638	 0014				00000000000127228601	20.160.112.100.145
	7000004638	 0015		00000000000127228602			20.160.112.100.145
	7000004638	 0016				00000000000127228602	20.160.112.100.145
	7000004638	 0017		00000000000127228603			20.160.112.100.145
	7000004638	 0018				00000000000127228603	20.160.112.100.145
	7000004638	 0019		00000000000127228604			20.160.112.100.145
	7000004638	 0020				00000000000127228604	20.160.112.100.145
	7000004638	 0021		00000000000127228605			20.160.112.100.145
	7000004638	 0022				00000000000127228605	20.160.112.100.145
	7000004638	 0023		00000000000127228606			20.160.112.100.145
	7000004638	 0024				00000000000127228606	20.160.112.100.145
	7000004639	 0001		00000000000127316510			20.160.112.100.405
	7000004639	 0002				00000000000127316510	20.160.112.100.405
	7000004639	 0003		00000000000127316511			20.160.112.100.405
	7000004639	 0004				00000000000127316511	20.160.112.100.405
	7000004639	 0005		00000000000127316512			20.160.112.100.405
	7000004639	 0006				00000000000127316512	20.160.112.100.405
	7000004639	 0007		00000000000127316513			20.160.112.100.405
	7000004639	 0008				00000000000127316513	20.160.112.100.405
	7000004640	 0001		00000000000127316672			20.160.112.100.636
	7000004640	 0002				00000000000127316672	20.160.112.100.636
	7000004640	 0003		00000000000127316673			20.160.112.100.636
	7000004640	 0004				00000000000127316673	20.160.112.100.636
	7000004640	 0005		00000000000127316674			20.160.112.100.636
	7000004640	 0006				00000000000127316674	20.160.112.100.636
	7000004640	 0007		00000000000127316675			20.160.112.100.636
	7000004640	 0008				00000000000127316675	20.160.112.100.636
	7000004641	 0001		00000000000127237667			20.160.112.100.822
	7000004641	 0002				00000000000127237667	20.160.112.100.822
	7000004641	 0003		00000000000127237668			20.160.112.100.822
	7000004641	 0004				00000000000127237668	20.160.112.100.822
	7000004641	 0005		00000000000127237669			20.160.112.100.822
	7000004641	 0006				00000000000127237669	20.160.112.100.822
	7000004641	 0007		00000000000127237670			20.160.112.100.822
	7000004641	 0008				00000000000127237670	20.160.112.100.822
	7000004642	 0001		00000000000127316668			20.160.112.100.823
	7000004642	 0002				00000000000127316668	20.160.112.100.823
	7000004642	 0003		00000000000127316669			20.160.112.100.823
	7000004642	 0004				00000000000127316669	20.160.112.100.823
	7000004642	 0005		00000000000127316670			20.160.112.100.823
	7000004642	 0006				00000000000127316670	20.160.112.100.823
	7000004642	 0007		00000000000127316671			20.160.112.100.823
	7000004642	 0008				00000000000127316671	20.160.112.100.823
	7000004643	 0001		00000000000127316680			20.160.112.101.226
	7000004643	 0002				00000000000127316680	20.160.112.101.226
	7000004643	 0003		00000000000127316681			20.160.112.101.226
	7000004643	 0004				00000000000127316681	20.160.112.101.226
	7000004643	 0005		00000000000127316682			20.160.112.101.226
	7000004643	 0006				00000000000127316682	20.160.112.101.226
	7000004643	 0007		00000000000127316683			20.160.112.101.226
	7000004643	 0008				00000000000127316683	20.160.112.101.226
	7000004644	 0001		00000000000127316676			20.160.112.101.438
	7000004644	 0002				00000000000127316676	20.160.112.101.438
	7000004644	 0003		00000000000127316677			20.160.112.101.438
	7000004644	 0004				00000000000127316677	20.160.112.101.438
	7000004644	 0005		00000000000127316678			20.160.112.101.438
	7000004644	 0006				00000000000127316678	20.160.112.101.438
	7000004644	 0007		00000000000127316679			20.160.112.101.438
	7000004644	 0008				00000000000127316679	20.160.112.101.438
	7000004645	 0001		00000000000014552297			20.160.112.102.226
	7000004645	 0002		00000000000014552299			20.160.112.102.226
	7000004645	 0003		00000000000014552353			20.160.112.102.226
	7000004645	 0004		00000000000014552363			20.160.112.102.226
	7000004645	 0005		00000000000014552371			20.160.112.102.226
	7000004645	 0006		00000000000014552372			20.160.112.102.226
	7000004645	 0007		00000000000014552394			20.160.112.102.226
	7000004645	 0008		00000000000014552399			20.160.112.102.227
	7000004646	 0001		00000000000014525605			20.160.112.103.905
	7000004646	 0002		00000000000014527244			20.160.112.103.905
	7000004646	 0003		00000000000014552393			20.160.112.103.905
	7000004646	 0004		00000000000014552395			20.160.112.103.905
	7000004646	 0005		00000000000014552396			20.160.112.103.905
	7000004646	 0006		00000000000014552397			20.160.112.103.905
	7000004646	 0007		00000000000014552398			20.160.112.103.905
	7000004647	 0001		00000000000014552360			20.160.112.111.820
	7000004647	 0002				00000000000014552360	20.160.112.111.820
	7000004648	 0001		00000000000014552298			20.160.112.112.034
	7000004648	 0002				00000000000014552298	20.160.112.112.034
	7000004649	 0001		00000000000014552359			20.160.112.112.252
	7000004649	 0002				00000000000014552359	20.160.112.112.252
	7000004650	 0001		00000000000014552357			20.160.112.112.315
	7000004650	 0002				00000000000014552357	20.160.112.112.315
	7000004651	 0001		00000000000014552352			20.160.112.112.437
	7000004651	 0002				00000000000014552352	20.160.112.112.437
	7000004652	 0001		00000000000014552375			20.160.112.112.706
	7000004652	 0002				00000000000014552375	20.160.112.112.706
	7000004653	 0001		00000000000014552361			20.160.112.112.729
	7000004653	 0002				00000000000014552361	20.160.112.112.729
	7000004654	 0001		00000000000127289813			20.160.112.112.801
	7000004654	 0002				00000000000127289813	20.160.112.112.801
	7000004655	 0001		00000000000014552362			20.160.112.112.851
