INDEX,CHNGID,RECORDTP,REQUID,WM_COUNT2,/BIC/G0WM_TU_N,CALWEEK,/BIC/GEWLSTAT,CALDAY,CALMONTH,CALYEAR,WEEKDAY1,WM_MATNR,WM_LICNUM,WM_VLTYP,WM_NLTYP,WM_VLPLA,/BIC/GEWVOND,/BIC/GEWVONZ,/BIC/GEWKPI,WM_NLENR,/BIC/GEWZEITD,/BIC/GEWBISD,/BIC/GEWBISZ,/BIC/GEWERSTAT,RECORD
2299,0,0,,1,000000200000000425,201612,,2016-03-22,201603,2016,2,06H103023L,LKW3221548,,,,2016-03-22,15:47:54,KPI4,00000000000013942167,20160322144838,2016-03-22,15:48:38,,2299
2300,0,0,,1,000000200000000425,201612,,2016-03-22,201603,2016,2,06H103023L,LKW3221548,,,,2016-03-22,15:48:38,KPI5,00000000000013942167,20160322144913,2016-03-22,15:49:13,,2300
2301,0,0,,1,000000200000000426,201612,,2016-03-22,201603,2016,2,06H103023L,LKW3241110,,,,2016-03-22,16:10:14,KPI3,00000000001000002150,20160322151920,2016-03-22,16:19:20,,2301
2302,0,0,,1,000000200000000426,201612,,2016-03-24,201603,2016,4,06H103023L,LKW3241110,,,,2016-03-22,16:19:20,KPI4,00000000001000002150,20160324101037,2016-03-24,11:10:37,,2302
2303,0,0,,1,000000200000000426,201612,,2016-03-24,201603,2016,4,06H103023L,LKW3241110,,,,2016-03-24,11:10:37,KPI5,00000000001000002150,20160324101054,2016-03-24,11:10:54,,2303
2304,0,0,,1,000000200000000426,201612,,2016-03-22,201603,2016,2,06H103023L,LKW3241110,,,,2016-03-22,16:15:07,KPI3,00000000001000002153,20160322151935,2016-03-22,16:19:35,,2304
2305,0,0,,1,000000200000000426,201612,,2016-03-24,201603,2016,4,06H103023L,LKW3241110,,,,2016-03-22,16:19:35,KPI4,00000000001000002153,20160324101044,2016-03-24,11:10:44,,2305
2306,0,0,,1,000000200000000426,201612,,2016-03-24,201603,2016,4,06H103023L,LKW3241110,,,,2016-03-24,11:10:44,KPI5,00000000001000002153,20160324101054,2016-03-24,11:10:54,,2306
2307,0,0,,1,000000200000000426,201612,,2016-03-22,201603,2016,2,06H103023L,LKW3241110,,,,2016-03-22,16:15:06,KPI3,00000000001000002102,20160322151956,2016-03-22,16:19:56,,2307
2308,0,0,,1,000000200000000426,201612,,2016-03-24,201603,2016,4,06H103023L,LKW3241110,,,,2016-03-22,16:19:56,KPI4,00000000001000002102,20160324101053,2016-03-24,11:10:53,,2308
2309,0,0,,1,000000200000000426,201612,,2016-03-24,201603,2016,4,06H103023L,LKW3241110,,,,2016-03-24,11:10:53,KPI5,00000000001000002102,20160324101054,2016-03-24,11:10:54,,2309
2310,0,0,,1,000000200000000426,201612,,2016-03-22,201603,2016,2,06H103023L,LKW3241110,,,,2016-03-22,16:17:38,KPI3,00000000001000002149,20160322152028,2016-03-22,16:20:28,,2310
2311,0,0,,1,000000200000000426,201612,,2016-03-24,201603,2016,4,06H103023L,LKW3241110,,,,2016-03-22,16:20:28,KPI4,00000000001000002149,20160324101029,2016-03-24,11:10:29,,2311
2312,0,0,,1,000000200000000426,201612,,2016-03-24,201603,2016,4,06H103023L,LKW3241110,,,,2016-03-24,11:10:29,KPI5,00000000001000002149,20160324101054,2016-03-24,11:10:54,,2312
2313,0,0,,1,000000200000000662,201619,,2016-05-13,201605,2016,5,038105101AAROH,LKW001,,,,2016-04-21,15:24:49,KPI3,00000000000013946589,20160513090447,2016-05-13,11:04:47,,2313
2314,0,0,,1,000000200000000662,201639,,2016-09-27,201609,2016,2,038105101AAROH,LKW001,,,,2016-05-13,11:04:47,KPI4,00000000000013946589,20160927152113,2016-09-27,17:21:13,,2314
2315,0,0,,1,000000200000000662,201639,,2016-09-27,201609,2016,2,038105101AAROH,LKW001,,,,2016-09-27,17:21:13,KPI5,00000000000013946589,20160927152242,2016-09-27,17:22:42,,2315
2316,0,0,,1,000000200000000501,201617,,2016-04-29,201604,2016,5,038105101AAROH,LKW001,,,,2016-04-29,12:18:43,KPI3,00000000002017851381,20160429101908,2016-04-29,12:19:08,,2316
2317,0,0,,1,000000200000000501,201617,,2016-04-29,201604,2016,5,038105101AAROH,LKW001,,,,2016-04-29,12:19:08,KPI4,00000000002017851381,20160429101926,2016-04-29,12:19:26,,2317
2318,0,0,,1,000000200000000501,201617,,2016-04-29,201604,2016,5,038105101AAROH,LKW001,,,,2016-04-29,12:19:26,KPI5,00000000002017851381,20160429101929,2016-04-29,12:19:29,,2318
2319,0,0,,1,000000200000000661,201619,,2016-05-13,201605,2016,5,038105101AAROH,LKW001,,,,2016-05-13,11:04:29,KPI3,00000000000013946588,20160513090447,2016-05-13,11:04:47,,2319
2320,0,0,,1,000000200000000661,201639,,2016-09-27,201609,2016,2,038105101AAROH,LKW001,,,,2016-05-13,11:04:47,KPI4,00000000000013946588,20160927151338,2016-09-27,17:13:38,,2320
2321,0,0,,1,000000200000000661,201639,,2016-09-27,201609,2016,2,038105101AAROH,LKW001,,,,2016-09-27,17:13:38,KPI5,00000000000013946588,20160927151341,2016-09-27,17:13:41,,2321
2322,0,0,,1,000000200000000465,201617,,2016-04-26,201604,2016,2,038105101AAROH,LKW001,,,,2016-04-21,15:24:49,KPI3,00000000000013946227,20160426092337,2016-04-26,11:23:37,,2322
2323,0,0,,1,000000200000000465,201617,,2016-04-26,201604,2016,2,038105101AAROH,LKW001,,,,2016-04-26,11:23:37,KPI4,00000000000013946227,20160426092711,2016-04-26,11:27:11,,2323
2324,0,0,,1,000000200000000465,201617,,2016-04-26,201604,2016,2,038105101AAROH,LKW001,,,,2016-04-26,11:27:11,KPI5,00000000000013946227,20160426092713,2016-04-26,11:27:13,,2324
2325,0,0,,1,000000200000000465,201615,ST70,2016-04-12,201604,2016,2,038105101AAROH,LKW001,,,,,00:00:00,KPI51,00000000000013946227,0,,00:00:00,3,2325
2326,0,0,,1,000000200000000434,201615,,2016-04-12,201604,2016,2,038105101AAROH,LKW001,,,,2016-04-12,13:44:19,KPI3,00000000000013945933,20160412114706,2016-04-12,13:47:06,,2326
2327,0,0,,1,000000200000000434,201615,,2016-04-12,201604,2016,2,038105101AAROH,LKW001,,,,2016-04-12,13:47:06,KPI4,00000000000013945933,20160412114948,2016-04-12,13:49:48,,2327
2328,0,0,,1,000000200000000434,201615,,2016-04-12,201604,2016,2,038105101AAROH,LKW001,,,,2016-04-12,13:49:48,KPI5,00000000000013945933,20160412115002,2016-04-12,13:50:02,,2328
2329,0,0,,1,000000200000000434,201615,,2016-04-12,201604,2016,2,038105101AAROH,LKW001,,,,2016-04-12,13:44:20,KPI3,00000000000013945936,20160412114820,2016-04-12,13:48:20,,2329
2330,0,0,,1,000000200000000434,201615,,2016-04-12,201604,2016,2,038105101AAROH,LKW001,,,,2016-04-12,13:48:20,KPI4,00000000000013945936,20160412115000,2016-04-12,13:50:00,,2330
2331,0,0,,1,000000200000000434,201615,,2016-04-12,201604,2016,2,038105101AAROH,LKW001,,,,2016-04-12,13:50:00,KPI5,00000000000013945936,20160412115002,2016-04-12,13:50:02,,2331
2332,0,0,,1,000000200000000434,201615,,2016-04-12,201604,2016,2,038105101AAROH,LKW001,,,,2016-04-12,13:44:21,KPI3,00000000000013945932,20160412114654,2016-04-12,13:46:54,,2332
2333,0,0,,1,000000200000000434,201615,,2016-04-12,201604,2016,2,038105101AAROH,LKW001,,,,2016-04-12,13:46:54,KPI4,00000000000013945932,20160412114944,2016-04-12,13:49:44,,2333
2334,0,0,,1,000000200000000434,201615,,2016-04-12,201604,2016,2,038105101AAROH,LKW001,,,,2016-04-12,13:49:44,KPI5,00000000000013945932,20160412115002,2016-04-12,13:50:02,,2334
2335,0,0,,1,000000200000000434,201615,,2016-04-12,201604,2016,2,038105101AAROH,LKW001,,,,2016-04-12,13:44:20,KPI3,00000000000013945931,20160412114641,2016-04-12,13:46:41,,2335
2336,0,0,,1,000000200000000434,201615,,2016-04-12,201604,2016,2,038105101AAROH,LKW001,,,,2016-04-12,13:46:41,KPI4,00000000000013945931,20160412114940,2016-04-12,13:49:40,,2336
2337,0,0,,1,000000200000000434,201615,,2016-04-12,201604,2016,2,038105101AAROH,LKW001,,,,2016-04-12,13:49:40,KPI5,00000000000013945931,20160412115002,2016-04-12,13:50:02,,2337
2338,0,0,,1,000000200000000434,201615,,2016-04-12,201604,2016,2,038105101AAROH,LKW001,,,,2016-04-12,13:44:20,KPI3,00000000000013945930,20160412114622,2016-04-12,13:46:22,,2338
2339,0,0,,1,000000200000000434,201615,,2016-04-12,201604,2016,2,038105101AAROH,LKW001,,,,2016-04-12,13:46:22,KPI4,00000000000013945930,20160412114936,2016-04-12,13:49:36,,2339
2340,0,0,,1,000000200000000434,201615,,2016-04-12,201604,2016,2,038105101AAROH,LKW001,,,,2016-04-12,13:49:36,KPI5,00000000000013945930,20160412115002,2016-04-12,13:50:02,,2340
2341,0,0,,1,000000200000000434,201615,,2016-04-12,201604,2016,2,038105101AAROH,LKW001,,,,2016-04-12,13:44:20,KPI3,00000000000013945934,20160412114716,2016-04-12,13:47:16,,2341
2342,0,0,,1,000000200000000434,201615,,2016-04-12,201604,2016,2,038105101AAROH,LKW001,,,,2016-04-12,13:47:16,KPI4,00000000000013945934,20160412114952,2016-04-12,13:49:52,,2342
2343,0,0,,1,000000200000000434,201615,,2016-04-12,201604,2016,2,038105101AAROH,LKW001,,,,2016-04-12,13:49:52,KPI5,00000000000013945934,20160412115002,2016-04-12,13:50:02,,2343
2344,0,0,,1,000000200000000434,201615,,2016-04-12,201604,2016,2,038105101AAROH,LKW001,,,,2016-04-12,13:44:20,KPI3,00000000000013945935,20160412114803,2016-04-12,13:48:03,,2344
2345,0,0,,1,000000200000000434,201615,,2016-04-12,201604,2016,2,038105101AAROH,LKW001,,,,2016-04-12,13:48:03,KPI4,00000000000013945935,20160412114956,2016-04-12,13:49:56,,2345
2346,0,0,,1,000000200000000434,201615,,2016-04-12,201604,2016,2,038105101AAROH,LKW001,,,,2016-04-12,13:49:56,KPI5,00000000000013945935,20160412115002,2016-04-12,13:50:02,,2346
2347,0,0,,1,000000200000000436,201618,,2016-05-04,201605,2016,3,059103601CJ,LKW4131342,,,,2016-04-13,13:28:18,KPI11,00000000001000000105,20160504153519,2016-05-04,17:35:19,,2347
2348,0,0,,1,000000200000000436,201618,,2016-05-04,201605,2016,3,059103601CJ,LKW4131342,,,,2016-05-04,17:35:19,KPI10,00000000001000000105,20160504154012,2016-05-04,17:40:12,,2348
2349,0,0,,1,000000200000000436,201615,,2016-04-13,201604,2016,3,059103601CJ,LKW4131342,,,,2016-04-13,13:28:18,KPI3,00000000001000000105,20160413113443,2016-04-13,13:34:43,,2349
2350,0,0,,1,000000200000000436,201615,,2016-04-13,201604,2016,3,059103601CJ,LKW4131342,,,,2016-04-13,13:34:43,KPI4,00000000001000000105,20160413114301,2016-04-13,13:43:01,,2350
2351,0,0,,1,000000200000000436,201615,,2016-04-13,201604,2016,3,059103601CJ,LKW4131342,,,,2016-04-13,13:43:01,KPI5,00000000001000000105,20160413114341,2016-04-13,13:43:41,,2351
2352,0,0,,1,000000200000000436,201618,,2016-05-04,201605,2016,3,059103601CJ,LKW4131342,,,,2016-05-04,15:49:36,KPI6,00000000001000000105,20160504134949,2016-05-04,15:49:36,,2352
2353,0,0,,1,000000200000000436,201618,,2016-05-04,201605,2016,3,059103601CJ,LKW4131342,,,,2016-05-04,15:49:36,KPI7,00000000001000000105,20160504153018,2016-05-04,17:30:18,,2353
2354,0,0,,1,000000200000000436,201618,,2016-05-04,201605,2016,3,059103601CJ,LKW4131342,,,,2016-05-04,17:30:18,KPI8,00000000001000000105,20160504153040,2016-05-04,17:30:18,,2354
2355,0,0,,1,000000200000000436,201618,,2016-05-04,201605,2016,3,059103601CJ,LKW4131342,,,,2016-05-04,15:49:36,KPI9,00000000001000000105,20160504153519,2016-05-04,17:35:19,,2355
2356,0,0,,1,000000200000000436,201615,ST90,2016-04-13,201604,2016,3,059103601CJ,LKW4131342,,,,,00:00:00,KPI51,00000000001000000105,0,,00:00:00,3,2356
2357,0,0,,1,000000200000000436,201618,,2016-05-04,201605,2016,3,059103601CJ,LKW4131342,,,,2016-04-13,13:28:18,KPI11,00000000001000000534,20160504153519,2016-05-04,17:35:19,,2357
2358,0,0,,1,000000200000000436,201618,,2016-05-04,201605,2016,3,059103601CJ,LKW4131342,,,,2016-05-04,17:35:19,KPI10,00000000001000000534,20160504154001,2016-05-04,17:40:01,,2358
2359,0,0,,1,000000200000000436,201615,,2016-04-13,201604,2016,3,059103601CJ,LKW4131342,,,,2016-04-13,13:28:18,KPI3,00000000001000000534,20160413113503,2016-04-13,13:35:03,,2359
2360,0,0,,1,000000200000000436,201615,,2016-04-13,201604,2016,3,059103601CJ,LKW4131342,,,,2016-04-13,13:35:03,KPI4,00000000001000000534,20160413114307,2016-04-13,13:43:07,,2360
2361,0,0,,1,000000200000000436,201615,,2016-04-13,201604,2016,3,059103601CJ,LKW4131342,,,,2016-04-13,13:43:07,KPI5,00000000001000000534,20160413114341,2016-04-13,13:43:41,,2361
2362,0,0,,1,000000200000000436,201618,,2016-05-04,201605,2016,3,059103601CJ,LKW4131342,,,,2016-05-04,15:49:49,KPI6,00000000001000000534,20160504134949,2016-05-04,15:49:49,,2362
2363,0,0,,1,000000200000000436,201618,,2016-05-04,201605,2016,3,059103601CJ,LKW4131342,,,,2016-05-04,15:49:49,KPI7,00000000001000000534,20160504153027,2016-05-04,17:30:27,,2363
2364,0,0,,1,000000200000000436,201618,,2016-05-04,201605,2016,3,059103601CJ,LKW4131342,,,,2016-05-04,17:30:27,KPI8,00000000001000000534,20160504153040,2016-05-04,17:30:27,,2364
2365,0,0,,1,000000200000000436,201618,,2016-05-04,201605,2016,3,059103601CJ,LKW4131342,,,,2016-05-04,15:49:49,KPI9,00000000001000000534,20160504153519,2016-05-04,17:35:19,,2365
2366,0,0,,1,000000200000000436,201615,ST90,2016-04-13,201604,2016,3,059103601CJ,LKW4131342,,,,,00:00:00,KPI51,00000000001000000534,0,,00:00:00,3,2366
2367,0,0,,1,000000200000000436,201618,,2016-05-04,201605,2016,3,059103601CJ,LKW4131342,,,,2016-04-13,13:28:18,KPI11,00000000000013945863,20160504153519,2016-05-04,17:35:19,,2367
2368,0,0,,1,000000200000000436,201618,,2016-05-04,201605,2016,3,059103601CJ,LKW4131342,,,,2016-05-04,17:35:19,KPI10,00000000000013945863,20160504153956,2016-05-04,17:39:56,,2368
2369,0,0,,1,000000200000000436,201615,,2016-04-13,201604,2016,3,059103601CJ,LKW4131342,,,,2016-04-13,13:28:18,KPI3,00000000000013945863,20160413113535,2016-04-13,13:35:35,,2369
2370,0,0,,1,000000200000000436,201615,,2016-04-13,201604,2016,3,059103601CJ,LKW4131342,,,,2016-04-13,13:35:35,KPI4,00000000000013945863,20160413114327,2016-04-13,13:43:27,,2370
2371,0,0,,1,000000200000000436,201615,,2016-04-13,201604,2016,3,059103601CJ,LKW4131342,,,,2016-04-13,13:43:27,KPI5,00000000000013945863,20160413114341,2016-04-13,13:43:41,,2371
2372,0,0,,1,000000200000000436,201618,,2016-05-04,201605,2016,3,059103601CJ,LKW4131342,,,,2016-05-04,15:48:23,KPI6,00000000000013945863,20160504134949,2016-05-04,15:48:23,,2372
2373,0,0,,1,000000200000000436,201618,,2016-05-04,201605,2016,3,059103601CJ,LKW4131342,,,,2016-05-04,15:48:23,KPI7,00000000000013945863,20160504140352,2016-05-04,16:03:52,,2373
2374,0,0,,1,000000200000000436,201618,,2016-05-04,201605,2016,3,059103601CJ,LKW4131342,,,,2016-05-04,16:03:52,KPI8,00000000000013945863,20160504153040,2016-05-04,16:03:52,,2374
2375,0,0,,1,000000200000000436,201618,,2016-05-04,201605,2016,3,059103601CJ,LKW4131342,,,,2016-05-04,15:48:24,KPI9,00000000000013945863,20160504153519,2016-05-04,17:35:19,,2375
2376,0,0,,1,000000200000000436,201615,ST90,2016-04-13,201604,2016,3,059103601CJ,LKW4131342,,,,,00:00:00,KPI51,00000000000013945863,0,,00:00:00,3,2376
2377,0,0,,1,000000200000000436,201618,,2016-05-04,201605,2016,3,059103601CJ,LKW4131342,,,,2016-04-13,13:28:19,KPI11,00000000000013945865,20160504153519,2016-05-04,17:35:19,,2377
2378,0,0,,1,000000200000000436,201618,,2016-05-04,201605,2016,3,059103601CJ,LKW4131342,,,,2016-05-04,17:35:19,KPI10,00000000000013945865,20160504153947,2016-05-04,17:39:47,,2378
2379,0,0,,1,000000200000000436,201615,,2016-04-13,201604,2016,3,059103601CJ,LKW4131342,,,,2016-04-13,13:28:19,KPI3,00000000000013945865,20160413113630,2016-04-13,13:36:30,,2379
2380,0,0,,1,000000200000000436,201615,,2016-04-13,201604,2016,3,059103601CJ,LKW4131342,,,,2016-04-13,13:36:30,KPI4,00000000000013945865,20160413114334,2016-04-13,13:43:34,,2380
2381,0,0,,1,000000200000000436,201615,,2016-04-13,201604,2016,3,059103601CJ,LKW4131342,,,,2016-04-13,13:43:34,KPI5,00000000000013945865,20160413114341,2016-04-13,13:43:41,,2381
2382,0,0,,1,000000200000000436,201618,,2016-05-04,201605,2016,3,059103601CJ,LKW4131342,,,,2016-05-04,15:49:06,KPI6,00000000000013945865,20160504134949,2016-05-04,15:49:06,,2382
2383,0,0,,1,000000200000000436,201618,,2016-05-04,201605,2016,3,059103601CJ,LKW4131342,,,,2016-05-04,15:49:06,KPI7,00000000000013945865,20160504153036,2016-05-04,17:30:36,,2383
2384,0,0,,1,000000200000000436,201618,,2016-05-04,201605,2016,3,059103601CJ,LKW4131342,,,,2016-05-04,17:30:36,KPI8,00000000000013945865,20160504153040,2016-05-04,17:30:36,,2384
2385,0,0,,1,000000200000000436,201618,,2016-05-04,201605,2016,3,059103601CJ,LKW4131342,,,,2016-05-04,15:49:06,KPI9,00000000000013945865,20160504153519,2016-05-04,17:35:19,,2385
2386,0,0,,1,000000200000000436,201615,ST90,2016-04-13,201604,2016,3,059103601CJ,LKW4131342,,,,,00:00:00,KPI51,00000000000013945865,0,,00:00:00,3,2386
2387,0,0,,1,000000200000000436,201618,,2016-05-04,201605,2016,3,059103601CJ,LKW4131342,,,,2016-04-13,13:28:19,KPI11,00000000000013945867,20160504153519,2016-05-04,17:35:19,,2387
2388,0,0,,1,000000200000000436,201618,,2016-05-04,201605,2016,3,059103601CJ,LKW4131342,,,,2016-05-04,17:35:19,KPI10,00000000000013945867,20160504153926,2016-05-04,17:39:26,,2388
2389,0,0,,1,000000200000000436,201615,,2016-04-13,201604,2016,3,059103601CJ,LKW4131342,,,,2016-04-13,13:28:19,KPI3,00000000000013945867,20160413113615,2016-04-13,13:36:15,,2389
2390,0,0,,1,000000200000000436,201615,,2016-04-13,201604,2016,3,059103601CJ,LKW4131342,,,,2016-04-13,13:36:15,KPI4,00000000000013945867,20160413114340,2016-04-13,13:43:40,,2390
2391,0,0,,1,000000200000000436,201615,,2016-04-13,201604,2016,3,059103601CJ,LKW4131342,,,,2016-04-13,13:43:40,KPI5,00000000000013945867,20160413114341,2016-04-13,13:43:41,,2391
2392,0,0,,1,000000200000000436,201618,,2016-05-04,201605,2016,3,059103601CJ,LKW4131342,,,,2016-05-04,15:49:22,KPI6,00000000000013945867,20160504134949,2016-05-04,15:49:22,,2392
2393,0,0,,1,000000200000000436,201618,,2016-05-04,201605,2016,3,059103601CJ,LKW4131342,,,,2016-05-04,15:49:22,KPI7,00000000000013945867,20160504153040,2016-05-04,17:30:40,,2393
2394,0,0,,1,000000200000000436,201618,,2016-05-04,201605,2016,3,059103601CJ,LKW4131342,,,,2016-05-04,17:30:40,KPI8,00000000000013945867,20160504153040,2016-05-04,17:30:40,,2394
2395,0,0,,1,000000200000000436,201618,,2016-05-04,201605,2016,3,059103601CJ,LKW4131342,,,,2016-05-04,15:49:23,KPI9,00000000000013945867,20160504153519,2016-05-04,17:35:19,,2395
2396,0,0,,1,000000200000000436,201615,ST90,2016-04-13,201604,2016,3,059103601CJ,LKW4131342,,,,,00:00:00,KPI51,00000000000013945867,0,,00:00:00,3,2396
2397,0,0,,1,000000200000000438,201616,,2016-04-21,201604,2016,4,038105101AAROH,LKW001,,,,2016-04-21,15:22:42,KPI3,00000000000013946086,20160421133650,2016-04-21,15:36:50,,2397
2398,0,0,,1,000000200000000438,201616,,2016-04-21,201604,2016,4,038105101AAROH,LKW001,,,,2016-04-21,15:36:50,KPI4,00000000000013946086,20160421133851,2016-04-21,15:38:51,,2398
2399,0,0,,1,000000200000000438,201616,,2016-04-21,201604,2016,4,038105101AAROH,LKW001,,,,2016-04-21,15:38:51,KPI5,00000000000013946086,20160421133855,2016-04-21,15:38:55,,2399
2400,0,0,,1,000000200000000438,201616,,2016-04-21,201604,2016,4,038105101AAROH,LKW001,,,,2016-04-21,15:22:41,KPI3,00000000000013944455,20160421133438,2016-04-21,15:34:38,,2400
2401,0,0,,1,000000200000000438,201616,,2016-04-21,201604,2016,4,038105101AAROH,LKW001,,,,2016-04-21,15:34:38,KPI4,00000000000013944455,20160421133810,2016-04-21,15:38:10,,2401
2402,0,0,,1,000000200000000438,201616,,2016-04-21,201604,2016,4,038105101AAROH,LKW001,,,,2016-04-21,15:38:10,KPI5,00000000000013944455,20160421133855,2016-04-21,15:38:55,,2402
2403,0,0,,1,000000200000000438,201616,,2016-04-21,201604,2016,4,038105101AAROH,LKW001,,,,2016-04-21,15:22:43,KPI3,00000000000013946078,20160421133543,2016-04-21,15:35:43,,2403
2404,0,0,,1,000000200000000438,201616,,2016-04-21,201604,2016,4,038105101AAROH,LKW001,,,,2016-04-21,15:35:43,KPI4,00000000000013946078,20160421133830,2016-04-21,15:38:30,,2404
2405,0,0,,1,000000200000000438,201616,,2016-04-21,201604,2016,4,038105101AAROH,LKW001,,,,2016-04-21,15:38:30,KPI5,00000000000013946078,20160421133855,2016-04-21,15:38:55,,2405
2406,0,0,,1,000000200000000438,201616,,2016-04-21,201604,2016,4,038105101AAROH,LKW001,,,,2016-04-21,15:22:42,KPI3,00000000000013945939,20160421133520,2016-04-21,15:35:20,,2406
2407,0,0,,1,000000200000000438,201616,,2016-04-21,201604,2016,4,038105101AAROH,LKW001,,,,2016-04-21,15:35:20,KPI4,00000000000013945939,20160421133820,2016-04-21,15:38:20,,2407
2408,0,0,,1,000000200000000438,201616,,2016-04-21,201604,2016,4,038105101AAROH,LKW001,,,,2016-04-21,15:38:20,KPI5,00000000000013945939,20160421133855,2016-04-21,15:38:55,,2408
2409,0,0,,1,000000200000000438,201616,,2016-04-21,201604,2016,4,038105101AAROH,LKW001,,,,2016-04-21,15:22:42,KPI3,00000000000013945938,20160421133509,2016-04-21,15:35:09,,2409
2410,0,0,,1,000000200000000438,201616,,2016-04-21,201604,2016,4,038105101AAROH,LKW001,,,,2016-04-21,15:35:09,KPI4,00000000000013945938,20160421133817,2016-04-21,15:38:17,,2410
2411,0,0,,1,000000200000000438,201616,,2016-04-21,201604,2016,4,038105101AAROH,LKW001,,,,2016-04-21,15:38:17,KPI5,00000000000013945938,20160421133855,2016-04-21,15:38:55,,2411
2412,0,0,,1,000000200000000438,201616,,2016-04-21,201604,2016,4,038105101AAROH,LKW001,,,,2016-04-21,15:22:41,KPI3,00000000000013946085,20160421133640,2016-04-21,15:36:40,,2412
2413,0,0,,1,000000200000000438,201616,,2016-04-21,201604,2016,4,038105101AAROH,LKW001,,,,2016-04-21,15:36:40,KPI4,00000000000013946085,20160421133848,2016-04-21,15:38:48,,2413
2414,0,0,,1,000000200000000438,201616,,2016-04-21,201604,2016,4,038105101AAROH,LKW001,,,,2016-04-21,15:38:48,KPI5,00000000000013946085,20160421133855,2016-04-21,15:38:55,,2414
2415,0,0,,1,000000200000000438,201616,,2016-04-21,201604,2016,4,038105101AAROH,LKW001,,,,2016-04-21,15:22:43,KPI3,00000000000013946080,20160421133605,2016-04-21,15:36:05,,2415
2416,0,0,,1,000000200000000438,201616,,2016-04-21,201604,2016,4,038105101AAROH,LKW001,,,,2016-04-21,15:36:05,KPI4,00000000000013946080,20160421133839,2016-04-21,15:38:39,,2416
2417,0,0,,1,000000200000000438,201616,,2016-04-21,201604,2016,4,038105101AAROH,LKW001,,,,2016-04-21,15:38:39,KPI5,00000000000013946080,20160421133855,2016-04-21,15:38:55,,2417
2418,0,0,,1,000000200000000438,201616,,2016-04-21,201604,2016,4,038105101AAROH,LKW001,,,,2016-04-21,15:24:49,KPI3,00000000000013945937,20160421133456,2016-04-21,15:34:56,,2418
2419,0,0,,1,000000200000000438,201616,,2016-04-21,201604,2016,4,038105101AAROH,LKW001,,,,2016-04-21,15:34:56,KPI4,00000000000013945937,20160421133814,2016-04-21,15:38:14,,2419
